transaction_id,timestamp,amount,currency,sender_acc,receiver_acc
e1063e45,2026-05-01 21:51,44191.05,RUB,ACC_6253,ACC_2427
c4ad7143,2026-05-01 21:51,36692.51,RUB,ACC_4306,ACC_5920
265d2162,2026-05-01 21:51,29643.91,USD,ACC_5745,ACC_6379
b63de60f,2026-05-01 21:51,29584.45,RUB,ACC_8245,ACC_4210
18066c5e,2026-05-01 21:51,26827.31,EUR,ACC_1410,ACC_5613
faad3e45,2026-05-01 21:51,27356.69,EUR,ACC_9501,ACC_7825
852bcd4e,2026-05-01 21:51,6321.79,USD,ACC_5235,ACC_7351
bfecd600,2026-05-01 21:51,15414.90,EUR,ACC_7640,ACC_2744
eab968f5,2026-05-01 21:51,7621.53,EUR,ACC_1458,ACC_1929
a9b6c449,2026-05-01 21:51,20768.11,RUB,ACC_9572,ACC_6706
efcd0d54,2026-05-01 21:51,34352.31,USD,ACC_3658,ACC_2135
f1dbc6a7,2026-05-01 21:51,42592.16,RUB,ACC_4817,ACC_1284
0019796d,2026-05-01 21:51,10941.04,RUB,ACC_5297,ACC_3271
3f44caa0,2026-05-01 21:51,42583.89,RUB,ACC_9529,ACC_7470
a2bb6acd,2026-05-01 21:51,32880.78,EUR,ACC_8235,ACC_5577
eefab631,2026-05-01 21:51,18720.33,USD,ACC_3932,ACC_4543
7e9acf25,2026-05-01 21:51,392.72,USD,ACC_4983,ACC_7462
48aac20d,2026-05-01 21:51,34690.53,EUR,ACC_6119,ACC_4083
4966d6bd,2026-05-01 21:51,49714.99,USD,ACC_8117,ACC_7908
740f51a5,2026-05-01 21:51,44649.73,USD,ACC_8894,ACC_3218
ce38fd08,2026-05-01 21:51,28361.93,EUR,ACC_9618,ACC_5178
a64911df,2026-05-01 21:51,29796.85,EUR,ACC_4026,ACC_5782
4e682e95,2026-05-01 21:51,41178.56,EUR,ACC_7568,ACC_3650
38a390bf,2026-05-01 21:51,21248.26,USD,ACC_4993,ACC_7456
05d4d6ad,2026-05-01 21:51,41986.45,USD,ACC_7012,ACC_1156
ca1fd9aa,2026-05-01 21:51,32297.01,RUB,ACC_1927,ACC_1118
b9f35e9f,2026-05-01 21:51,34129.59,USD,ACC_5299,ACC_3727
940ebcfb,2026-05-01 21:51,23119.65,RUB,ACC_1273,ACC_1328
88596153,2026-05-01 21:51,42163.67,EUR,ACC_9701,ACC_7034
94100ec7,2026-05-01 21:51,29644.85,RUB,ACC_2177,ACC_5080
8bd01956,2026-05-01 21:51,45002.62,RUB,ACC_2251,ACC_9844
f29ea42d,2026-05-01 21:51,3264.03,RUB,ACC_7500,ACC_9077
20b24365,2026-05-01 21:51,30722.83,USD,ACC_6450,ACC_7370
290e6478,2026-05-01 21:51,44325.69,EUR,ACC_1625,ACC_7529
16854537,2026-05-01 21:51,21715.71,RUB,ACC_9050,ACC_2475
95050f45,2026-05-01 21:51,277.63,USD,ACC_2572,ACC_9077
620bc134,2026-05-01 21:51,16663.63,RUB,ACC_8353,ACC_5424
ef988660,2026-05-01 21:51,39493.42,EUR,ACC_7682,ACC_3821
789da028,2026-05-01 21:51,21701.00,USD,ACC_1641,ACC_7651
6a6c98b4,2026-05-01 21:51,1415.39,USD,ACC_1639,ACC_6030
ad3bbecf,2026-05-01 21:51,7780.96,RUB,ACC_8789,ACC_8235
2238a2da,2026-05-01 21:51,30973.93,RUB,ACC_3113,ACC_3432
e015d7fb,2026-05-01 21:51,2164.96,USD,ACC_9968,ACC_3396
5ba8178a,2026-05-01 21:51,1560.64,EUR,ACC_3046,ACC_2533
66cd6799,2026-05-01 21:51,38626.62,EUR,ACC_3387,ACC_6068
fa2ebeee,2026-05-01 21:51,8670.62,USD,ACC_5593,ACC_7926
754a36a8,2026-05-01 21:51,39532.87,EUR,ACC_2453,ACC_2206
53b6378a,2026-05-01 21:51,29175.93,RUB,ACC_9553,ACC_4316
8e1bedf1,2026-05-01 21:51,2778.23,USD,ACC_7600,ACC_8491
b01c8641,2026-05-01 21:51,19752.17,RUB,ACC_7912,ACC_3356
78aa68e2,2026-05-01 21:51,7490.57,EUR,ACC_1372,ACC_8570
da8cbc28,2026-05-01 21:51,22986.92,RUB,ACC_2661,ACC_2683
cd5607ff,2026-05-01 21:51,8137.34,RUB,ACC_2386,ACC_8456
89c534d7,2026-05-01 21:51,2572.70,RUB,ACC_6614,ACC_6013
12b904f3,2026-05-01 21:51,21018.73,USD,ACC_5193,ACC_5310
1f782948,2026-05-01 21:51,20515.65,RUB,ACC_4317,ACC_2090
5f2a7dab,2026-05-01 21:51,2945.87,RUB,ACC_5329,ACC_1358
1fec4d83,2026-05-01 21:51,38688.43,EUR,ACC_3752,ACC_8105
b832052e,2026-05-01 21:51,44154.40,EUR,ACC_9444,ACC_7871
1939401d,2026-05-01 21:51,23671.37,USD,ACC_4501,ACC_4363
0670878e,2026-05-01 21:51,30342.06,EUR,ACC_6689,ACC_3521
a0a45fff,2026-05-01 21:51,11896.65,RUB,ACC_7284,ACC_7112
07913a24,2026-05-01 21:51,4765.11,USD,ACC_9901,ACC_2264
13e95707,2026-05-01 21:51,7178.28,USD,ACC_8304,ACC_4533
25acf83c,2026-05-01 21:51,23869.76,EUR,ACC_1349,ACC_2757
3857e9e8,2026-05-01 21:51,13382.48,USD,ACC_1351,ACC_1784
db0d9a5e,2026-05-01 21:51,37438.00,EUR,ACC_5875,ACC_7719
b1d8f6ae,2026-05-01 21:51,8393.17,USD,ACC_3695,ACC_7487
6690724f,2026-05-01 21:51,20863.72,RUB,ACC_2611,ACC_2766
c6e2a542,2026-05-01 21:51,48187.74,RUB,ACC_2562,ACC_1508
dae61889,2026-05-01 21:51,22021.73,RUB,ACC_4489,ACC_9454
7d8b4664,2026-05-01 21:51,49221.19,USD,ACC_4385,ACC_6949
be6b7ff1,2026-05-01 21:51,2956.73,USD,ACC_4694,ACC_4220
bd096dd6,2026-05-01 21:51,13293.42,USD,ACC_9987,ACC_6030
eeaee260,2026-05-01 21:51,38848.15,EUR,ACC_4584,ACC_3120
ca10dac7,2026-05-01 21:51,32863.92,EUR,ACC_7971,ACC_4254
9d1c37c0,2026-05-01 21:51,34157.10,RUB,ACC_3211,ACC_8843
c0d69459,2026-05-01 21:51,8885.85,RUB,ACC_2610,ACC_1623
53c5b82c,2026-05-01 21:51,6771.37,RUB,ACC_5411,ACC_5061
d5a78307,2026-05-01 21:51,47530.54,EUR,ACC_9809,ACC_1837
815eded4,2026-05-01 21:51,41966.39,USD,ACC_7578,ACC_1432
444090d9,2026-05-01 21:51,15985.03,RUB,ACC_3607,ACC_5177
e996f13d,2026-05-01 21:51,7341.11,RUB,ACC_9735,ACC_9756
d895b749,2026-05-01 21:51,11010.75,USD,ACC_6672,ACC_3738
e058c4b2,2026-05-01 21:51,13965.66,USD,ACC_2044,ACC_1990
efaba600,2026-05-01 21:51,24723.96,USD,ACC_3216,ACC_8816
b59b9bbc,2026-05-01 21:51,33126.91,EUR,ACC_5816,ACC_2354
b4f678c5,2026-05-01 21:51,46535.55,EUR,ACC_1224,ACC_9816
4517bbf5,2026-05-01 21:51,4681.94,EUR,ACC_1003,ACC_1488
27724395,2026-05-01 21:51,19938.11,EUR,ACC_7294,ACC_1682
90b08892,2026-05-01 21:51,38213.85,USD,ACC_8858,ACC_9813
d3242ed4,2026-05-01 21:51,42052.10,RUB,ACC_6160,ACC_3607
a92fd17b,2026-05-01 21:51,45288.30,USD,ACC_3775,ACC_2941
6bd29717,2026-05-01 21:51,24258.15,USD,ACC_2343,ACC_9314
1df7f174,2026-05-01 21:51,16747.79,USD,ACC_2730,ACC_8637
f4308467,2026-05-01 21:51,4658.87,RUB,ACC_5225,ACC_1789
abd907f9,2026-05-01 21:51,21342.80,RUB,ACC_4769,ACC_9720
4c3785d1,2026-05-01 21:51,48955.75,RUB,ACC_4971,ACC_2237
3f058085,2026-05-01 21:51,18566.55,RUB,ACC_5411,ACC_8381
3716aa1b,2026-05-01 21:51,42185.92,EUR,ACC_8436,ACC_7183
a1363d47,2026-05-01 21:51,15018.08,EUR,ACC_4810,ACC_6450
b3b93b03,2026-05-01 21:51,14404.81,RUB,ACC_4917,ACC_7995
f16a1f95,2026-05-01 21:51,4432.10,USD,ACC_3464,ACC_6140
bd04bb54,2026-05-01 21:51,5871.55,USD,ACC_1648,ACC_8837
78df2b1a,2026-05-01 21:51,3546.41,USD,ACC_9565,ACC_1133
64ed406e,2026-05-01 21:51,31583.77,EUR,ACC_1350,ACC_4266
09c00423,2026-05-01 21:51,48803.12,USD,ACC_8412,ACC_8365
be449ac2,2026-05-01 21:51,14892.29,RUB,ACC_6397,ACC_3089
c9eb62e7,2026-05-01 21:51,2164.81,RUB,ACC_9068,ACC_4956
c22d8128,2026-05-01 21:51,28451.87,EUR,ACC_5233,ACC_9240
44ebfe8d,2026-05-01 21:51,30384.21,USD,ACC_9973,ACC_1612
d09f5b2e,2026-05-01 21:51,33137.11,EUR,ACC_6080,ACC_8916
44d2de2c,2026-05-01 21:51,14554.65,EUR,ACC_1943,ACC_8039
42f83cc1,2026-05-01 21:51,27350.20,EUR,ACC_4452,ACC_7591
b4c9c006,2026-05-01 21:51,2634.49,EUR,ACC_2883,ACC_7716
99714540,2026-05-01 21:51,34305.83,EUR,ACC_4538,ACC_5348
7cc18a17,2026-05-01 21:51,47928.38,EUR,ACC_2939,ACC_5027
6b7b6609,2026-05-01 21:51,36074.37,USD,ACC_5013,ACC_9661
dd5fd195,2026-05-01 21:51,46173.15,RUB,ACC_1120,ACC_2381
e7e9265e,2026-05-01 21:51,22384.35,USD,ACC_7692,ACC_8519
65d7403d,2026-05-01 21:51,43631.32,RUB,ACC_7195,ACC_5650
e3dbbf7e,2026-05-01 21:51,29752.39,EUR,ACC_3326,ACC_3357
b7d40ea6,2026-05-01 21:51,37690.75,USD,ACC_8139,ACC_1691
b317d3a2,2026-05-01 21:51,18729.38,RUB,ACC_1229,ACC_3656
9a20a1f4,2026-05-01 21:51,28353.35,USD,ACC_8746,ACC_4170
a743ee42,2026-05-01 21:51,43305.67,EUR,ACC_3042,ACC_6544
9ac0e254,2026-05-01 21:51,24201.83,USD,ACC_1929,ACC_1352
3b9f20a2,2026-05-01 21:51,39748.73,USD,ACC_9977,ACC_6283
cda42300,2026-05-01 21:51,4656.19,RUB,ACC_9557,ACC_6579
20cae039,2026-05-01 21:51,6701.75,EUR,ACC_3645,ACC_6900
089dbdb4,2026-05-01 21:51,6319.01,USD,ACC_4185,ACC_1287
3ee56ed2,2026-05-01 21:51,15821.24,USD,ACC_8513,ACC_3873
ab94d082,2026-05-01 21:51,41637.35,RUB,ACC_6790,ACC_5795
6590b0ae,2026-05-01 21:51,14097.97,RUB,ACC_6451,ACC_5981
91bcc54c,2026-05-01 21:51,42080.91,EUR,ACC_4419,ACC_1195
5d825abb,2026-05-01 21:51,48182.81,USD,ACC_1660,ACC_7555
52716574,2026-05-01 21:51,38685.26,USD,ACC_2005,ACC_1688
02cefe2b,2026-05-01 21:51,5668.03,RUB,ACC_3985,ACC_3177
85e0a04e,2026-05-01 21:51,26468.98,EUR,ACC_2435,ACC_8799
93a4e5c2,2026-05-01 21:51,35389.38,USD,ACC_7982,ACC_7153
d554fbad,2026-05-01 21:51,45601.25,RUB,ACC_1207,ACC_1352
e0460a40,2026-05-01 21:51,10799.72,RUB,ACC_4747,ACC_8769
3bacbb03,2026-05-01 21:51,18704.77,USD,ACC_8843,ACC_5213
8595b63f,2026-05-01 21:51,8835.22,USD,ACC_5726,ACC_8482
1646f712,2026-05-01 21:51,49972.01,USD,ACC_1476,ACC_9915
8b99ed06,2026-05-01 21:51,21904.26,RUB,ACC_5836,ACC_9291
601e7280,2026-05-01 21:51,2049.31,USD,ACC_2848,ACC_7579
db5574c0,2026-05-01 21:51,19408.99,USD,ACC_5208,ACC_2259
7b881c94,2026-05-01 21:51,20506.26,RUB,ACC_7926,ACC_3747
badaada1,2026-05-01 21:51,12318.78,EUR,ACC_5308,ACC_6910
c60c55dd,2026-05-01 21:51,28684.56,EUR,ACC_4860,ACC_9582
9a88dfda,2026-05-01 21:51,34673.80,USD,ACC_6383,ACC_1947
7e33a280,2026-05-01 21:51,745.52,EUR,ACC_9185,ACC_7901
1c454e99,2026-05-01 21:51,10662.92,USD,ACC_2023,ACC_4770
dc274a88,2026-05-01 21:51,5928.43,USD,ACC_6667,ACC_6149
2b6ae98c,2026-05-01 21:51,41558.53,RUB,ACC_2324,ACC_9001
888d7844,2026-05-01 21:51,45599.28,RUB,ACC_2465,ACC_3557
234558cb,2026-05-01 21:51,29715.30,USD,ACC_3933,ACC_8574
d4d6b36c,2026-05-01 21:51,23102.63,RUB,ACC_2260,ACC_9926
abd9e319,2026-05-01 21:51,38976.78,EUR,ACC_3385,ACC_5458
5ca6bf53,2026-05-01 21:51,4476.27,RUB,ACC_7080,ACC_2554
b06361e7,2026-05-01 21:51,38503.25,RUB,ACC_6061,ACC_8509
b1d5f62c,2026-05-01 21:51,6672.62,USD,ACC_2412,ACC_5017
17472ab6,2026-05-01 21:51,40482.18,EUR,ACC_7537,ACC_1424
a9a013d5,2026-05-01 21:51,34422.41,EUR,ACC_7708,ACC_4638
a8cbd948,2026-05-01 21:51,27475.13,RUB,ACC_6793,ACC_3179
5f328655,2026-05-01 21:51,39383.40,EUR,ACC_5660,ACC_8117
c18409d6,2026-05-01 21:51,14478.83,RUB,ACC_2172,ACC_7512
e225cf8d,2026-05-01 21:51,6067.20,EUR,ACC_2729,ACC_2003
fad2341d,2026-05-01 21:51,26743.24,EUR,ACC_2073,ACC_1569
372cf0ff,2026-05-01 21:51,29222.14,USD,ACC_5767,ACC_1794
d89325eb,2026-05-01 21:51,35727.59,RUB,ACC_7900,ACC_9174
25d83997,2026-05-01 21:51,24293.88,USD,ACC_3697,ACC_5559
ccbc4a8c,2026-05-01 21:51,34277.50,USD,ACC_9569,ACC_6881
cbfd7b53,2026-05-01 21:51,14339.16,RUB,ACC_3265,ACC_3639
668206c7,2026-05-01 21:51,47939.66,RUB,ACC_8335,ACC_7001
6668b182,2026-05-01 21:51,35141.60,EUR,ACC_6416,ACC_7020
d90c6b86,2026-05-01 21:51,15986.71,USD,ACC_7640,ACC_5371
2dc30a10,2026-05-01 21:51,20724.97,EUR,ACC_2231,ACC_1892
ccb9a28b,2026-05-01 21:51,1439.17,EUR,ACC_8485,ACC_2953
40accb3e,2026-05-01 21:51,39415.04,USD,ACC_7744,ACC_5214
2b670ab8,2026-05-01 21:51,46001.25,RUB,ACC_8141,ACC_3241
274e419c,2026-05-01 21:51,31815.45,USD,ACC_1184,ACC_5476
22f52e4d,2026-05-01 21:51,8182.94,RUB,ACC_5969,ACC_5564
c198660f,2026-05-01 21:51,32413.37,EUR,ACC_3458,ACC_4887
59616f5e,2026-05-01 21:51,31330.62,EUR,ACC_5169,ACC_6109
470482b6,2026-05-01 21:51,34038.87,RUB,ACC_8359,ACC_9001
b90a0b82,2026-05-01 21:51,258.97,EUR,ACC_8872,ACC_4010
04f0f6c9,2026-05-01 21:51,25393.70,EUR,ACC_8033,ACC_9508
453780a0,2026-05-01 21:51,22518.26,USD,ACC_1607,ACC_5629
0a477445,2026-05-01 21:51,14963.00,USD,ACC_2379,ACC_7818
d525b288,2026-05-01 21:51,47046.41,EUR,ACC_1535,ACC_7436
61e250d2,2026-05-01 21:51,7375.32,USD,ACC_6012,ACC_3911
ba2912f4,2026-05-01 21:51,19478.37,RUB,ACC_6806,ACC_2504
b8fc3bf8,2026-05-01 21:51,5815.68,EUR,ACC_8667,ACC_4583
2e96d229,2026-05-01 21:51,3939.05,USD,ACC_8656,ACC_5269
c5ad79c8,2026-05-01 21:51,6574.50,EUR,ACC_9704,ACC_7487
9c9f8df7,2026-05-01 21:51,3448.18,USD,ACC_3203,ACC_4141
cbbb6de9,2026-05-01 21:51,13083.01,EUR,ACC_2677,ACC_8137
95c6ee14,2026-05-01 21:51,11098.46,EUR,ACC_1581,ACC_1607
7d999f16,2026-05-01 21:51,7716.37,EUR,ACC_2187,ACC_1815
3f1607b9,2026-05-01 21:51,7394.61,EUR,ACC_2759,ACC_9304
1bbdc973,2026-05-01 21:51,48190.99,USD,ACC_4836,ACC_6334
0babe972,2026-05-01 21:51,669.25,EUR,ACC_9446,ACC_9201
fcea9cad,2026-05-01 21:51,20658.09,USD,ACC_1011,ACC_2930
ef377b6d,2026-05-01 21:51,6244.91,RUB,ACC_2528,ACC_5038
b717647d,2026-05-01 21:51,23766.16,RUB,ACC_2427,ACC_6505
0e55772c,2026-05-01 21:51,38411.29,USD,ACC_9829,ACC_2413
e12b2a28,2026-05-01 21:51,28176.25,EUR,ACC_3087,ACC_4757
bc8e7b55,2026-05-01 21:51,39611.67,RUB,ACC_8800,ACC_3246
69553f27,2026-05-01 21:51,15322.56,RUB,ACC_5533,ACC_4761
92737df9,2026-05-01 21:51,15450.60,EUR,ACC_1161,ACC_3306
fa087ee3,2026-05-01 21:51,5146.65,RUB,ACC_1694,ACC_6302
aaa09122,2026-05-01 21:51,1110.53,RUB,ACC_8194,ACC_9327
2f268976,2026-05-01 21:51,37346.29,EUR,ACC_2672,ACC_3973
2a49226c,2026-05-01 21:51,46863.14,RUB,ACC_4626,ACC_1914
1661bd3a,2026-05-01 21:51,17102.05,RUB,ACC_5760,ACC_1319
2b58be84,2026-05-01 21:51,13407.97,RUB,ACC_6242,ACC_9692
dd40a404,2026-05-01 21:51,47359.33,RUB,ACC_3113,ACC_2097
8cf8037c,2026-05-01 21:51,39688.86,EUR,ACC_9092,ACC_2095
c676e25f,2026-05-01 21:51,37503.57,RUB,ACC_5661,ACC_1704
67cf4e93,2026-05-01 21:51,3144.04,EUR,ACC_3262,ACC_3707
d154a96d,2026-05-01 21:51,21819.48,RUB,ACC_3393,ACC_6756
4cfc6d01,2026-05-01 21:51,26515.11,USD,ACC_7190,ACC_9950
a45c5c6a,2026-05-01 21:51,7206.42,RUB,ACC_4076,ACC_6795
24b0e555,2026-05-01 21:51,17734.47,USD,ACC_3845,ACC_9575
5bf36228,2026-05-01 21:51,48180.33,EUR,ACC_6334,ACC_9904
0e31abc7,2026-05-01 21:51,44504.53,USD,ACC_6767,ACC_4078
ba3b08db,2026-05-01 21:51,22097.27,USD,ACC_8294,ACC_6092
e6c6d662,2026-05-01 21:51,6445.27,USD,ACC_7327,ACC_6170
20b58efa,2026-05-01 21:51,48124.21,RUB,ACC_4394,ACC_9723
e2eb34b0,2026-05-01 21:51,38852.58,EUR,ACC_4529,ACC_7176
8a6e9d43,2026-05-01 21:51,15911.55,RUB,ACC_2194,ACC_4454
0f4e1488,2026-05-01 21:51,18584.47,EUR,ACC_5006,ACC_4105
88237a8c,2026-05-01 21:51,40570.92,RUB,ACC_9780,ACC_8818
3b9cfcec,2026-05-01 21:51,27738.70,USD,ACC_6192,ACC_3303
8f65e6ed,2026-05-01 21:51,21726.72,EUR,ACC_4761,ACC_9612
75e520f3,2026-05-01 21:51,2830.16,RUB,ACC_2600,ACC_4785
dcb31ade,2026-05-01 21:51,15419.90,RUB,ACC_1184,ACC_1960
bc23ff71,2026-05-01 21:51,18862.66,RUB,ACC_2975,ACC_5232
204b3c37,2026-05-01 21:51,48983.46,RUB,ACC_9001,ACC_7601
7b736477,2026-05-01 21:51,32190.47,RUB,ACC_1220,ACC_9391
fa6d890d,2026-05-01 21:51,3501.37,EUR,ACC_7767,ACC_4771
92225be0,2026-05-01 21:51,13774.69,RUB,ACC_4417,ACC_8931
efbd0736,2026-05-01 21:51,9029.43,EUR,ACC_6440,ACC_6692
6d241c55,2026-05-01 21:51,43416.09,EUR,ACC_1228,ACC_6442
ff7c2b58,2026-05-01 21:51,29803.71,USD,ACC_4596,ACC_3467
07345085,2026-05-01 21:51,4875.83,EUR,ACC_3452,ACC_5370
3a4561a5,2026-05-01 21:51,23042.44,USD,ACC_9743,ACC_8050
de8f573d,2026-05-01 21:51,48687.01,USD,ACC_3670,ACC_5770
897c6662,2026-05-01 21:51,39434.37,EUR,ACC_7455,ACC_4668
eaa2ba0d,2026-05-01 21:51,15474.73,RUB,ACC_4249,ACC_6077
31c21757,2026-05-01 21:51,44249.84,RUB,ACC_3765,ACC_2619
ed7e3e4a,2026-05-01 21:51,12741.63,USD,ACC_8337,ACC_9895
b3491827,2026-05-01 21:51,19408.31,RUB,ACC_8243,ACC_7303
8ca5c834,2026-05-01 21:51,18751.28,USD,ACC_5552,ACC_2017
cd3c3e12,2026-05-01 21:51,34238.47,USD,ACC_8492,ACC_9053
158cd93f,2026-05-01 21:51,15617.08,RUB,ACC_6002,ACC_1938
2ab036dd,2026-05-01 21:51,32085.52,RUB,ACC_1690,ACC_7736
b237d3aa,2026-05-01 21:51,47555.46,RUB,ACC_2471,ACC_5152
369b21b4,2026-05-01 21:51,45125.53,EUR,ACC_1859,ACC_2072
7a3d4f85,2026-05-01 21:51,9861.53,USD,ACC_7308,ACC_9857
766d4164,2026-05-01 21:51,26420.91,USD,ACC_3562,ACC_2926
ce994703,2026-05-01 21:51,17232.40,USD,ACC_8449,ACC_3015
526b2b42,2026-05-01 21:51,2262.83,USD,ACC_5795,ACC_1978
c42d6b29,2026-05-01 21:51,48083.57,EUR,ACC_8973,ACC_6265
719d3d35,2026-05-01 21:51,33819.00,RUB,ACC_4081,ACC_3007
9800998a,2026-05-01 21:51,47611.75,RUB,ACC_1381,ACC_7618
c6915f56,2026-05-01 21:51,9253.09,USD,ACC_7041,ACC_7557
f41d3fe2,2026-05-01 21:51,4074.22,EUR,ACC_5431,ACC_3518
75a5a200,2026-05-01 21:51,38651.11,EUR,ACC_6478,ACC_7680
1e441ce8,2026-05-01 21:51,6281.37,RUB,ACC_7858,ACC_5699
7c595c17,2026-05-01 21:51,38926.80,RUB,ACC_1689,ACC_7936
603e62e2,2026-05-01 21:51,48317.74,EUR,ACC_1197,ACC_3137
918fad0d,2026-05-01 21:51,45571.34,EUR,ACC_6656,ACC_1442
7430f770,2026-05-01 21:51,611.65,EUR,ACC_1018,ACC_1895
730e8487,2026-05-01 21:51,43293.43,EUR,ACC_8260,ACC_6308
5df8980f,2026-05-01 21:51,22435.27,RUB,ACC_4141,ACC_5226
08daad9c,2026-05-01 21:51,42373.55,USD,ACC_9465,ACC_6860
47992413,2026-05-01 21:51,25460.63,EUR,ACC_3109,ACC_4281
7ba8556c,2026-05-01 21:51,28022.37,EUR,ACC_3787,ACC_9973
b953522b,2026-05-01 21:51,41356.94,USD,ACC_7062,ACC_7618
73b609b4,2026-05-01 21:51,39375.96,EUR,ACC_6119,ACC_1866
a873bab7,2026-05-01 21:51,48714.76,USD,ACC_2748,ACC_3885
63460cd3,2026-05-01 21:51,9289.33,USD,ACC_8244,ACC_6384
3bcfbf5d,2026-05-01 21:51,43222.83,USD,ACC_3203,ACC_1678
7966ec5e,2026-05-01 21:51,28827.88,RUB,ACC_7397,ACC_4839
414c40c3,2026-05-01 21:51,40062.70,USD,ACC_8176,ACC_9709
853dd4f4,2026-05-01 21:51,13048.67,EUR,ACC_9340,ACC_3526
81276b64,2026-05-01 21:51,277.28,RUB,ACC_2815,ACC_2734
cbdeda4f,2026-05-01 21:51,34962.20,RUB,ACC_6501,ACC_1477
60bf44f4,2026-05-01 21:51,37251.43,RUB,ACC_2092,ACC_3056
2b29b226,2026-05-01 21:51,32083.14,RUB,ACC_6669,ACC_5368
a72cefd3,2026-05-01 21:51,44565.44,USD,ACC_5660,ACC_4390
0f0fec12,2026-05-01 21:51,20741.44,EUR,ACC_9398,ACC_6538
0550aa2d,2026-05-01 21:51,8572.36,USD,ACC_5758,ACC_1030
cd23b482,2026-05-01 21:51,31246.47,USD,ACC_8856,ACC_9240
1fa42125,2026-05-01 21:51,3884.79,RUB,ACC_1568,ACC_3189
4e848a09,2026-05-01 21:51,10230.23,EUR,ACC_7098,ACC_1154
b67ea2c5,2026-05-01 21:51,26678.25,EUR,ACC_3812,ACC_2645
dd2ffa1f,2026-05-01 21:51,46000.62,RUB,ACC_4498,ACC_9152
61667a17,2026-05-01 21:51,34910.35,RUB,ACC_7970,ACC_1467
6a8c29a6,2026-05-01 21:51,11903.27,RUB,ACC_9554,ACC_4226
ae307d5c,2026-05-01 21:51,23979.88,USD,ACC_5153,ACC_4048
edcb3412,2026-05-01 21:51,27968.56,EUR,ACC_1766,ACC_4886
087e665a,2026-05-01 21:51,27949.37,USD,ACC_5303,ACC_2277
3c9fb18b,2026-05-01 21:51,27952.60,EUR,ACC_2706,ACC_4120
e6daf09f,2026-05-01 21:51,17295.19,USD,ACC_7726,ACC_9470
39547a4a,2026-05-01 21:51,1090.31,RUB,ACC_1355,ACC_6744
4b7afef6,2026-05-01 21:51,31641.62,RUB,ACC_7862,ACC_8293
a1e124dc,2026-05-01 21:51,43806.94,EUR,ACC_2105,ACC_7283
fb6d3983,2026-05-01 21:51,49407.62,USD,ACC_9516,ACC_1453
1c79c9de,2026-05-01 21:51,6145.63,EUR,ACC_1437,ACC_2390
069b7554,2026-05-01 21:51,44260.53,EUR,ACC_7566,ACC_8155
77105ea0,2026-05-01 21:51,38311.83,RUB,ACC_2282,ACC_2955
e0271f4b,2026-05-01 21:51,38712.36,USD,ACC_2547,ACC_2309
ff58575d,2026-05-01 21:51,42935.33,RUB,ACC_2333,ACC_9918
5413ba69,2026-05-01 21:51,47382.80,USD,ACC_3109,ACC_4383
d8a2470a,2026-05-01 21:51,3705.62,EUR,ACC_9166,ACC_6638
1894fcf8,2026-05-01 21:51,33549.97,RUB,ACC_5934,ACC_6846
d3da6579,2026-05-01 21:51,28092.87,USD,ACC_3807,ACC_2674
1c8bb8dc,2026-05-01 21:51,12473.43,USD,ACC_7662,ACC_4844
ebd6b80f,2026-05-01 21:51,11569.57,USD,ACC_1073,ACC_8607
66748991,2026-05-01 21:51,18087.03,RUB,ACC_4304,ACC_7014
e1894516,2026-05-01 21:51,35778.82,EUR,ACC_2494,ACC_8654
2d66284e,2026-05-01 21:51,32996.88,RUB,ACC_8625,ACC_3027
54b42517,2026-05-01 21:51,563.74,EUR,ACC_5880,ACC_9258
01536d86,2026-05-01 21:51,49348.81,RUB,ACC_4343,ACC_1446
18bda284,2026-05-01 21:51,18277.81,RUB,ACC_2632,ACC_5143
798e5b61,2026-05-01 21:51,5311.61,USD,ACC_4323,ACC_6400
bb7d15e8,2026-05-01 21:51,11252.39,EUR,ACC_1164,ACC_2354
8807db0e,2026-05-01 21:51,8681.28,RUB,ACC_8128,ACC_1677
d1fcae2f,2026-05-01 21:51,48186.94,RUB,ACC_4572,ACC_9706
0835a5ca,2026-05-01 21:51,47087.60,USD,ACC_9337,ACC_9561
a068b264,2026-05-01 21:51,18091.36,USD,ACC_1560,ACC_1085
e2041e33,2026-05-01 21:51,10383.15,USD,ACC_6243,ACC_4988
4b27a479,2026-05-01 21:51,23198.26,USD,ACC_7729,ACC_8439
ed14fbc6,2026-05-01 21:51,40510.38,RUB,ACC_7952,ACC_1962
ce269629,2026-05-01 21:51,33551.11,RUB,ACC_6035,ACC_1560
9276b385,2026-05-01 21:51,25651.65,EUR,ACC_2566,ACC_3193
fa4ca7e0,2026-05-01 21:51,6752.53,USD,ACC_6920,ACC_5728
eaf6e0ca,2026-05-01 21:51,26623.86,USD,ACC_9308,ACC_1512
148a6791,2026-05-01 21:51,32164.54,USD,ACC_9622,ACC_4307
47a52ad3,2026-05-01 21:51,29426.30,RUB,ACC_2699,ACC_2021
ba87bb4f,2026-05-01 21:51,36657.29,RUB,ACC_6479,ACC_6441
852e523e,2026-05-01 21:51,26895.80,EUR,ACC_3848,ACC_8257
e56dead8,2026-05-01 21:51,24652.07,USD,ACC_9518,ACC_6101
ff7590d5,2026-05-01 21:51,44464.37,RUB,ACC_4794,ACC_7078
